gene,DTB-188,PR-063,PR-038,PR-058,DTB-184,DTB-021,PR-051,PR-080
PEX2,3.780793,14.81674472,14.550029999999998,3.0413230999999996,7.352430000000001,2.674963,6.752813,6.0005749999999995
PEX3,0.57227801,2.0212909999999997,2.331751,2.8078200000000004,2.0074252000000006,0.471905,1.653827,2.6352
PEX5,1.784766,3.424737200925891,1.114741000502566,1.3832248,1.12532641,0.979047,0.548254456195,4.18297802
PEX7,0.46124960000000004,4.765898,1.416192,3.29684,1.4072748999999998,0.8485904,1.146133,2.048032
PFDN1,2.25819157516,7.615729122,9.3067304,3.988181,7.1705118400000005,0.7735299999999999,3.477617,5.27663
PFDN2,2.22554,9.746970000000001,8.14248,3.91917,3.4279699999999997,0.23919200000000002,1.9829599999999998,4.273871
PFDN5,22.478811400000005,66.976328,58.140148100000005,37.852705,40.838214,4.194483600000001,19.603891905689437,18.144562200000003
PFKFB2,1.1517370999999998,1.647674,3.1679827,1.8813684000000002,1.4616283,1.2677616,1.228277,2.2472472
PFKFB3,0.9914251000000001,2.8960739999999996,3.6498491700000004,1.293548,1.5969931000000002,2.2612556,1.7878996999999999,1.2055687
PFKL,1.5636084,4.8573507,3.0301298,4.3007245,1.9700491999999996,1.1617028,1.5667550399999999,1.6489023000000003
PFKM,3.369497621,3.4222937457400002,2.2147785,4.009669,4.0263815,2.1287415,2.989911800463833,5.0736861
PFKP,1.8311495,6.2064897000000006,4.951654899999999,3.7886148000000004,4.4210379,0.2528399,2.4262181000000003,4.3591598
PFN1,15.94944,54.734137000000004,24.685941,16.231165,35.86835000000001,6.799372,16.293186,45.13476
PFN1P2,1.41628,3.5419699999999996,3.100527,4.3646169,6.7088,1.68986,5.1339,8.300248999999999
PFN2,3.5459932999999997,15.38030775,1.4748910013599499,9.867287000000001,8.213487528000002,2.6056790999999997,1.5062647000000002,7.681741
PGAM1,4.7071388999999995,16.617,7.337678,7.584798999999999,6.8557103,2.2652773,5.1033086,8.354404
PGAM5,1.2782458,2.917172,1.3195188000000002,0.6356526,2.8853256,0.6812651999999999,2.1356409000000003,2.477102
PGAP1,0.54660859,2.0424061,1.6621811,0.18763680000000002,1.6965635000000001,0.6275175199999999,1.6428557,2.4717916
PGAP2,0.4957984342270001,2.1069931364,1.9233181914000002,1.8110712723048996,2.2316005513177117,0.5721692,2.83423735179,1.6135449765899998
PGAP3,0.52934437,3.506482,3.8049863,1.3411359,1.0107184999999999,0.40309700000000004,1.0229978,0.432000825
PGAP6,1.9642685,1.758082,5.4447411,3.7980767999999996,6.376917000000001,0.7032995,2.409237,1.6899347
PGBD2,0.5819375999999999,0.6864560000000001,1.128703,0.795797,0.637098,0.321474,0.6234892,1.148221
PGBD4,0.523703,0.5675680000000001,0.7442529999999999,0.641433,0.520234,0.216768,0.538747,0.982633
PGC,0.8589573,0.0,0.9087586,0.0595433,0.6430571999999999,0.0,0.032862699999999995,0.11296199999999999
PGGT1B,2.228673,1.844761,2.6273530000000003,3.258039,3.87465200443357,0.5288591,2.944756,6.249337000000001
PGK1,6.195,32.97934,6.615654699999999,4.715411,15.39161,3.93582,7.497837,15.632151
PGLS,0.7193567000000001,9.549254999999999,5.597158199999999,2.6172318,5.0506139999999995,1.3400565,3.1757697000000005,2.9976140000000004
PGM1,0.520073,2.214168,5.132035,2.6027220000000004,2.4043585000000003,0.414643,1.3663350000000003,2.26388
PGM2,1.221443,4.492163999999999,2.0396561,1.1290795,4.709395,0.707193,2.772609,4.329899
PGM2L1,0.17563199999999998,1.061315,0.973214,0.3080829,1.013482,0.08341380000000001,0.6142008,1.80937
PGM3,2.5724875306999997,22.446810438400004,12.6066511315,14.518202000000002,17.351709999999997,11.535397999999999,9.304721500000001,14.10318200139478
PGP,0.3978234,0.89186,0.8909851999999999,0.241966,0.585225,0.0517092,0.30961900000000003,0.8268575
PGRMC1,3.9436,17.434700320654,6.47885,2.26659,8.70355,2.305887,7.2484,9.270388
PGRMC2,2.8273628,10.556118999999999,9.496004,5.1307629,8.1975943,0.9329442,4.9715495,7.562710000000001
PGS1,0.8143102,4.3375960000000005,2.5055630000000004,3.3660069999999997,4.5481487000000005,2.5049757,4.6316535,6.7817714
PHACTR2,2.435205100865063,3.2347346999999997,2.680997,1.7809943,6.285562000000001,1.08777863,3.7629023999999998,6.142064699999999
PHACTR4,2.0410997,6.125196600000001,8.168509,5.8866454,6.3131934,2.5681239,4.866150178533,6.270695999999999
PHAX,2.931044,7.242875,13.309203,6.577962000000001,8.623446999999999,1.129782,2.9573343041999998,6.1352
PHB,3.73361,31.224459,14.79923795733,10.63036,15.4257557,0.7951183849,9.352527,16.2145402
PHB2,9.822058627979601,19.801175173093,13.085771900000001,9.379389704129999,6.5857979,1.1113532,8.1084881,10.504264928184002
PHC1,4.4783435,7.2877209999999994,3.3662620999999997,2.8715197000000003,2.8535037,12.356511999999999,2.1292145000000002,15.456676000000003
PHC1P1,0.295631,0.0931747,0.322317,0.41879399999999994,0.672058,0.42925100000000005,0.252232,2.8734900000000003
PHC2,1.0295345,4.60922,5.7800436,2.8807713,2.8403400999999997,1.3543617000000001,3.5339395,3.5983898001150623
PHC3,19.674432699999997,32.596283910000004,52.123471,49.251788998,27.558442,20.188158100000003,21.885136,48.918854
PHEX,0.024580900000000003,0.0327567,0.0652504,0.07967780000000001,0.112976,0.717931,0.0922822,0.384714
PHF10,1.4863157999999999,5.347008999999999,4.625145,6.583981,4.628908399999999,2.9108419,4.294053,11.143471
PHF11,2.5534702600000005,3.2079109999999993,3.9669915000000002,4.198413393308,5.2740332,6.990505599999999,4.933650999999999,7.133586900000001
PHF12,3.9128784999999997,9.1025208,12.397308299999999,10.055394000000001,12.2025204,5.716593,22.363233,16.6823386
PHF13,0.22866799999999998,1.33051,0.878026,0.44375600000000004,0.611387,0.533755,0.409933,0.48123
PHF14,5.549153062949999,10.686011199999996,10.69968907095,6.9207046,9.2453082,5.4484694000000005,5.5002133,14.322268000000001
PHF2,2.217313,2.37656,2.6339119,1.1114200023491398,2.742559,0.786643,1.1897310000536034,2.296316
PHF20,3.7736678000000006,5.389204119,8.01584340497118,6.5841696,5.4571005999999995,2.3686615,3.2276555,8.725533899999999
PHF20L1,4.6599377,18.2026205,20.313711,8.245509822644,9.6084627,4.49419005,14.498959079069998,12.123246509999998
PHF21A,6.404676000522956,12.779231004697362,11.352256,10.7345151,9.941184999999999,13.260511,8.6362392,18.882728999999998
PHF21B,0.516187,0.3273345,2.83831731,11.8012751,5.105813399999999,1.48061670530515,0.616653,4.8858420039345605
PHF23,0.56179394238,1.9752785000000002,2.1595090000000003,1.035657661992,1.03864,0.26947820028270697,0.6269439000000001,1.349185
PHF3,4.0846249,12.153374999999999,11.8465941,8.6945236,9.0117481,3.2445856999999996,8.690109,20.406751999999997
PHF5A,1.94866,3.3650700000000002,1.35172,1.406924,2.1760520000000003,3.494991,2.5260499999999997,2.935784
PHF6,1.9209530000000001,5.1996882,3.6404150179158,2.3680407572,5.453212,2.1170740171554,2.096847,6.2148541
PHF8,6.127579900000001,4.0285470000000005,3.3753817999999995,1.8272709999999999,1.633442,0.7677224,2.29223,4.1069396000000005
PHGDH,0.9171469,7.451504999999999,6.5969747,4.848484699999999,4.9777992,1.908629,3.8486449,3.9373655999999997
PHIP,1.306325,3.7046669999999997,5.715442,5.094603,2.90261,1.368,4.357169000000001,5.394389
PHKA1,0.46307800280862,2.017742,0.914841,0.31882190595206,1.1741245662600002,0.676553,0.5761075157400001,0.7911933340035999
PHKA2,1.7795366000000001,2.8637689999999996,2.7772892000000002,6.4843329999999995,2.7158225,5.732423,4.0387759999999995,5.018805899999999
PHKB,8.5528674,13.410528,7.988937900000001,10.605254600000002,13.203631600000003,7.31283717,10.8503113,14.783717
PHKG2,0.9698828000000002,1.5322040000000001,1.9989130000000002,1.469552,1.9726569999999999,1.8561625999999998,1.8189860770000001,3.1927307
PHLDA1,0.13243700037684,0.463545,3.375451,0.830225,2.725056,0.7608079999999999,0.62493,1.2664959999999998
PHLDB1,1.1128109,4.053163986048101,2.2200362000000005,1.4563121799999998,2.9221061072016,4.5896221,5.50973840090384,3.0324284863
PHLDB2,2.5060751999999997,6.3797021,5.7405520085,3.8217298599999996,4.33083166,16.86263860007769,6.660551200000001,14.325001499999999
PHLPP1,5.527206100000001,5.384055,5.6971765,1.7968955000000002,4.84013,1.7935903,1.6988337,6.2064379999999995
PHLPP2,0.7271602,0.9370405,1.0466908,0.6433938,1.00790296,1.1043428,0.9067626,1.7822106999999998
PHPT1,3.100828,5.5069799999999995,8.2335,6.8486305000000005,6.573813,1.0480390000000002,3.4307,3.985278
PHTF1,0.90988492,2.0404394999999997,1.7615859999999999,2.0203725,2.0217691,1.1252769999999999,1.8961257,4.1430419999999994
PHTF2,0.9907697999999999,1.445634,0.8713919999999999,1.124214,3.0669318,0.552465,1.2206333930000002,3.666769
PHYH,2.0030737000000003,5.761242,2.8002890000000003,1.2444336999999999,1.2952173,2.0768628000000002,1.98450605947,2.8167649999999997
PHYKPL,4.590518200000001,4.531130599999999,9.244475300000001,6.557825900000001,10.382137010000001,3.8976188,6.670507300000001,9.4999057
PI15,0.0,0.2748264,62.6204,0.00958752,0.4876993,0.05395068,41.6562,12.36091
PI4K2A,0.302681,0.550982,0.319395,0.26038,0.5171520000000001,0.176317,0.7788470000000001,0.8701059999999999
PI4K2B,0.6194838,3.4428900000000002,1.7844263,1.499117,2.276224,0.07486280000000001,0.81201,2.041711
PI4KA,3.5362449,5.3495550000000005,3.40769,3.4793590000000005,4.8505409,6.6695999,7.336207600000001,4.779064300000001
PI4KAP2,0.2360671,1.6059407,0.8746737,0.72029972,0.8817756400000001,0.7769001120000001,1.2934686000000002,1.3832312971699998
PI4KB,2.075236,6.778257234899999,6.1687607,3.9994740999999996,9.1440632,2.8446211999999997,5.7902127,11.094701
PIAS1,6.419816300000001,7.810320000000001,5.137610700000001,3.7193674,4.5030404,5.02753061,5.125384,9.392060300000002
PIAS2,4.4121086,7.101181,3.0312777000000004,5.3803465,4.5697343,2.0500412,1.9409455000000002,5.20861
PIAS3,0.7733102000000001,4.773167,8.286476,10.667114999999999,3.9442123000000002,2.5600167999999996,3.32919986,4.459394
PIAS4,1.3486477,1.36790300193938,4.293778,2.3622460000000003,2.2667990000000002,0.954897,2.576172,3.563999
PIBF1,0.9413861515999999,2.044182,0.297722,1.6869117,2.4923171,2.6078284999999997,1.8821477,2.3032804000000007
PICALM,10.88294800550756,26.252486999999995,35.840990442587604,34.5584933,37.260860013857496,17.552704300000002,31.413859,32.6285587504738
PICK1,2.3626854,5.239928,5.3096541,3.6577627999999995,3.06967180491213,4.038315755999999,5.597271599999999,2.8719389
PIEZO1,0.416261,6.424841409559999,7.190042399999999,8.0514055,4.861366397994001,0.978698,8.461259799999999,4.9424192
PIEZO2,0.4757104554844817,3.9176851381999995,1.2720006074499999,0.7270687903649999,3.2147116,2.2091365149564,1.38215950194673,1.719556718
PIGA,0.4746113,1.4538915500000003,1.217557,0.7324209252,1.5476117999999999,0.5671991000000001,1.6214423999999998,5.121815300000001
PIGB,2.4481645,5.106811,4.3183066,4.446908,5.074122,3.2824182,4.447456999999999,7.8512583
PIGC,2.0048036,14.527550999999999,4.263586399999999,0.7614683999999999,2.805531,0.9812331000000001,2.5292060000000007,6.246799
PIGF,1.0555877699999998,2.6708765999999997,1.5196475,2.8645315,2.5291705,0.7332655,2.5743124,2.7937826999999995
PIGG,1.800296713,6.52611009177,9.1057533,3.189188159595999,4.058384618077801,3.2839241315670193,4.6112665999999995,5.456891099999999
PIGH,6.185621100000002,9.831849999999998,8.397907,4.4506895,5.3312516,1.7265409999999999,4.5094069999999995,10.813926899999998
PIGK,1.4065984,0.719087124441,2.3504229999999997,1.7627245,2.3618138,0.5151749,0.8675459099999999,3.0396843
PIGL,2.7441929000000007,9.5196085,2.8120401999999998,3.3500380000000005,4.621279400000001,4.44136894,4.0253489,10.0573193
PIGM,1.32912,3.1604400000000004,1.73269,1.3301,2.8020400000000003,0.576983,1.20058,1.61239
PIGN,7.85485992,11.2490023442,10.283200800000001,12.3786775,16.1264031193628,6.39590207,7.0963567,16.400130107904406
PIGO,5.1903924,2.4597488999999997,2.9449019,1.8916783730000002,3.9407369999999995,0.8003682,1.1659979999999999,1.4539383
PIGP,2.5753694,11.056693000000001,3.7967225,5.1126632999999995,3.0052434000000003,0.7542222000000001,2.3520178,3.3088361000000006
PIGQ,2.5706872599999997,3.4321944999999996,3.8361967999999997,1.1543164999999997,3.1485515,1.0624355541,2.1306023,3.1611651
PIGR,0.142025,0.44389799999999996,0.0496614,0.130417,0.0715542,0.0757883,0.185507,0.204715
PIGS,0.35033479999999995,3.3741489999999996,1.8967911000000002,1.1078998,2.5482261,0.855628,1.9524431999999998,3.8626665
PIGT,5.904627979999999,6.73308388829879,4.551826573,11.110090772931919,11.6553484177,4.67366620024902,7.944245178748912,15.00255963041
PIGU,3.4560424,1.8979050000000002,3.8937649999999993,5.568657100000001,4.713492200000001,1.935742029964,2.9273409999999997,4.694604041371
PIGV,0.73169,1.157979,0.9299059999999999,0.7368362,0.8534527000000001,0.0218923,0.5972414999999999,0.7454197
PIGX,1.9490450000000001,2.299494,3.10075668238,2.1528850630000003,1.381638,0.20569520000000002,1.4894429999999999,1.3295089
PIH1D1,2.0094064,8.51534528893,6.4717499,2.1683437999999997,1.9985948514625,1.4269859999999999,1.6453811,2.74863262855
PIK3AP1,0.5544520000000001,0.470547,0.36160879999999995,0.9046953,0.9676562,0.23377918,0.8639011000000001,0.7555852000000001
PIK3C2A,3.2705247999999996,6.51881,3.781229,4.058352999999999,7.618347499999999,1.5629511,3.833683,4.243202
PIK3C2B,1.5168399000000004,1.4655022999999998,0.9403154370000001,2.7899059999999993,2.3125121259000005,1.0498322,1.23374557072751,1.5551870506627998
PIK3C3,4.9745125963,8.425600000071016,6.246696199999999,8.040258,9.1266077,4.3164853,4.265739599999999,11.283418999999999
PIK3CA,0.607755,4.324193,3.430673,3.343337,4.66569,0.6420454,3.3618550000000003,4.329149
PIK3CB,3.1042026000000003,3.8101693219999997,6.405328944639999,7.438723805999999,4.7669428081000005,3.1057880000000004,4.51280151,6.284176100000001
PIK3CG,0.902215,0.565609,0.7207871,0.1468657,0.7350192,0.679908,0.4827467,0.71164432164
PIK3IP1,0.6584071,1.419044,0.4678211,0.315442,1.8422741999999999,0.362591,1.2612088299999997,0.7682648
PIK3R1,4.9236643,11.800356999999998,28.196251800000002,8.209537630000002,7.447747900000001,27.384552,8.469228399999999,10.725090299999998
PIK3R3,5.701180000077125,6.82311511302,20.55740933,3.174857723,11.24881120036513,4.37629354,4.695824,10.881788
PIK3R4,0.9680622,2.4155496000000003,5.187581,5.728843600000001,4.612551999999999,2.4051519999999997,3.038712,3.1949259999999997
PIKFYVE,1.8472825,4.047895400000001,3.7950420000000005,5.630547,6.518225,4.117394,4.701986007137769,7.661938999999999
PILRB,1.880985,1.5889866,4.1288435,2.1535157,1.4992397999999998,2.3003128019999997,1.8374240129925,7.030299400196499
PIM1,0.328185,0.556701,1.26299,0.660362,1.5585381999999999,0.911257,0.723476,0.8438289999999999
PIM2,1.4974150000000002,2.2889779999999997,0.938175,0.5696623,1.5769951999999998,0.1838182,2.0505203,1.456096
PIM3,0.7612760000000001,1.91272,1.5279829999999999,0.8875799999999999,1.75207,0.153106,1.1875799999999999,0.668032
PIN1,1.0570239000000001,2.228082,2.321234,1.343791,4.3036119,0.1022081,1.0251762,1.556074
PIN4,0.6494187,3.5349,2.0167035,0.39045219999999997,1.0884995,0.434849,1.1143827,0.9485773000000001
PINK1,4.508065,7.619135,9.441987000000001,3.854076,5.120574,1.4879574,3.9731899999999998,2.826488
PINK1-AS,0.324123,1.04711,0.8042100000000001,1.28196,0.7017329999999999,0.605969,0.47158900000000004,0.7058979999999999
PIP,0.027923400000000004,0.0,0.16087100000000001,0.0,0.0,0.0,0.12548299999999998,0.409022
PIP4K2A,2.2421180000000005,5.765153,2.493034,1.498193,2.1614216,1.8005134999999999,2.0012085,2.086748
PIP4K2B,0.45346099999999995,1.49852,1.04265,1.0736249999999998,1.3535757,0.540592,1.0753432,2.7789372
PIP4K2C,0.6594709999999999,1.914607,3.0131609999999998,1.81021200411648,3.7921300000000002,1.3634862,2.216464,1.9147296000000003
PIP4P1,0.94556462891,5.890079999999999,2.8639007,0.9562276000000001,1.3734343,0.7238332,2.149478,1.320067
PIP4P2,0.5123944680897999,3.0412310000000002,2.0739039999999997,0.44148810000000005,1.902976,0.44885626021,1.9610805,1.501274
PIP5K1A,10.9423041,24.736802,24.307091999999997,15.8638734,31.431992,10.280965003155359,14.160384999999998,47.9939704
PIP5K1C,0.3400311,1.30758,1.0334837000000001,0.7036281999999999,1.3310787,0.7531140000000001,1.0987415999999999,1.060462
PIPOX,0.3127756,0.8090828,1.4949501000000003,1.112523,1.170505,0.9167162,1.4117019999999998,2.2813909999999997
PIR,2.4662499999999996,6.964366999999999,2.271996,1.821668,1.8477287000000002,0.36343800000000004,1.6600086999999997,2.635713
PISD,3.0202720000000003,2.579377,3.544756,1.4090589999999998,1.9481658172451002,0.4266185,3.05004681,1.9798327000768228
PITHD1,2.289412,3.947534,6.859339,3.044585,3.224093,1.0089514,2.9734239999999996,4.290348
PITPNA,3.4109985999999997,2.2831918,1.4322711000000001,1.5143046,3.4451,0.47806200000000004,1.3695553999999999,5.48178
PITPNB,5.4287235,9.701996000000001,3.8501293,7.752751600000001,9.649713700000001,5.8795551999999995,8.2579025,4.8173500725267
PITRM1,7.9703641,12.584759999999998,12.003293703316121,11.787103,10.429013699999999,2.87250220845359,8.1555044,17.335362
PJA1,0.4560845,59.009894,0.18278488189999997,0.3413156,0.3802576,0.32612630000000004,1.0706358,1.170703
PJA2,4.082803999999999,4.6462455,15.787579999999998,10.381963,9.786080000000002,3.3598269999999997,9.365163,8.513074
PKD1,0.8141851240000001,1.848213774987602,1.4952488,1.5008732070000002,2.5136349480399995,0.8339327000000001,2.6436163999999995,4.472388436161999
PKD2,1.1621484999999998,3.348858,1.7415667,1.5269685,2.4239611000000005,1.7877932,2.4656819000000003,2.6398846000000002
PKDCC,0.09950633999999998,1.27826,1.3579830104094999,0.6357101999999999,0.8822239000000001,0.8303940000000001,3.27505280485746,1.5002371
PKHD1,0.00928258,0.013580209999999999,0.00560448,0.007991924,0.00581528,0.00525427,1.158682,1.638136
PKIA,1.217592,5.347300000000001,2.4213630000000004,1.361314227621,0.9652639999999999,0.55253569,1.6820650999999998,2.3227539999999998
PKIA-AS1,1.3407499999999999,2.52458,2.340358,1.2351940000000001,0.619796,0.3599084,2.32312205,1.5118951000000003
PKIB,0.5301411,4.391078,2.46486894,1.6850899999999998,3.529024,0.6941016,1.3919769,3.3576086000000003
PKIG,0.637383,1.176982,2.164737,0.6211894,5.149974,0.802927750262,2.510129,2.6251239
PKM,7.3341341,41.6700509,12.5257243,14.964697618,12.621250199999999,7.253702575644001,13.362480200000002,23.070595200000003
PKN1,1.8012718,5.691526,5.6129929999999995,1.6430615000000002,3.5130927000000005,0.8936906,2.6495245400000003,3.5454936
PKN2,6.397835999999999,9.087394999999999,16.357724,13.352457,9.946411,7.9318290000000005,11.707,19.95501
PKNOX1,1.7162931,2.2563404,2.3143565,2.3198437,2.3601165000000006,0.9137495999999999,3.4589581999999996,4.6706713
PKP2,0.6546287,1.244761,1.4006969999999999,0.835,0.3573623,0.28194600000000003,0.4880960000000001,0.680018
PKP3,1.2200609999999998,2.1940800000000005,10.3471281,1.3840489,1.789739,0.141039,6.263114700000001,1.896429
PKP4,4.761849000000001,14.83072,8.470398099999999,10.853724636,16.4704211,6.288230400000001,11.840055,27.908863
PLA2G12A,1.1253654,10.57812,10.086310000000001,6.710369999999999,6.396671999999999,1.0452882,4.19967,6.1758500000000005
PLA2G15,0.7403687999999999,2.547472,2.1210443,1.9235136999999998,1.1639622,0.44551680000000005,1.8531704999999996,2.1131049000000006
PLA2G2A,0.233452,1.418564,259.11956799999996,194.24823700000002,11.410798199999999,0.34476313506,0.546571,37.2179341
PLA2G4C,1.0666129,7.067679000000001,3.0544963,1.7524472,3.6940137,1.6771061999999994,2.2339558999999998,3.6839701
PLA2G4F,0.1063256,1.0135743000000002,4.120845,0.9839574000000001,0.1409095,0.0782357,0.4313706,0.4732303
PLA2G6,0.868981,3.536382,2.6682039,1.4899696970807,3.7874625272999998,4.86386367126,3.4762146342000007,1.4727513868000002
PLA2G7,1.93375,9.63002,29.9236,0.871268,3.71156,1.06934,2.31537,2.6970099999999997
PLAA,4.518712000000001,7.00377,2.8303823999999995,5.115933999999999,5.449331,1.7494513999999999,3.12348,4.116243900000001
PLAAT3,1.717889,2.949811,1.5793110000000001,1.3897743,3.104001,1.6129696000000002,2.4082689999999998,1.7841653
PLAAT4,0.554581,2.831354,3.3498282699999997,0.43693010000000004,1.9069850002741588,0.5286609999999999,2.060364,0.8920790000000001
PLAC4,0.36460669999999995,1.0639315984,0.1395311,0.528639,0.961211,0.2002338,1.1314903820720001,3.420603
PLAGL1,0.48256564600000007,4.35241950408,0.33452602591306,0.35349025,0.9000208000000001,0.6600140999999999,1.7752796999999998,1.3377455999999999
PLAGL2,1.32587,1.6086799999999999,0.976715,1.78275,2.2259700000000002,0.8264239999999999,0.572788,1.8449200000000001
PLAT,0.6082033200000001,3.225442,8.997387199999999,34.7280269,1.946729,2.253652,1.9526461,0.7413000000000001
PLAUR,1.1622306,2.130119,2.6353659,0.8581532000000001,2.982247,2.030715,1.7685803137635399,2.4150313
PLBD2,3.6392515,5.90804,3.4127039,1.2248404999999998,3.5922500000000004,1.1488972,2.348286,2.85150630677038
PLCB1,3.805022570115542,3.2023775040718196,3.5400072000000007,0.8386275249999998,3.4653263999999995,2.9576900788910003,2.48651626,5.0396417
PLCB4,1.9753362700000001,0.27059380122669996,4.01546518,5.2378587563,3.604581905389999,2.9394168562,3.1541575340000003,4.04860836
PLCE1,0.5025807,1.1663082,0.8379150000000001,1.853808,1.408225,0.8224681999999999,1.5527564,1.8031561
PLCG1,2.1547361,4.640344,4.2614424,3.3457376,4.4905555,7.333080099999999,4.6415432,5.218027800000001
PLCG1-AS1,0.5598987,0.9014018,0.5903251,0.4497486,0.767792,0.8382116,0.70958136,1.1788275000000001
PLCH1,0.742837,0.8086319000000001,0.152041488913,0.0059827361766,0.02782534,0.111007,0.6392159000000001,1.54763381
PLCXD1,0.423856,1.103123,0.6261749999999999,1.0807408,0.8090660000000001,1.6469312999999999,0.7387688999999998,0.8705978
PLCXD3,0.061424099999999995,0.0717233,0.27912600000000004,0.0174229,0.023047799999999997,0.043954400000000005,0.0548427,0.16947014
PLD1,1.8396994000000002,3.2326382,6.778415000000001,16.276612,14.392891699999998,5.7994767000000005,4.8605532,4.3536503
PLD3,3.2340288999999998,8.409984000000001,6.828551740729999,7.672064741431,13.0928327,5.1864789,7.8925693787007996,8.608175659299999
PLD6,1.2701200000000001,1.17225,1.9503099999999998,0.520858,0.622542,0.12466600000000001,0.842274,0.761436
PLEC,1.2601816551907001,2.5521010321999995,4.532933305499999,1.7557408690000003,2.6686105696,1.67247407193938,2.8160298000000004,1.5719522554119998
PLEKHA1,1.637726,1.6955945000000003,3.2780957999999996,1.6080230699999998,4.414955,1.0160639999999999,2.3752085000000003,3.085468
PLEKHA2,2.0809256,1.106716,1.7252275,0.5768573,1.0628756,0.7198145,1.6896072,1.8905034
PLEKHA3,0.8892441999999999,1.5001499999999999,1.984429,1.3781269999999999,2.017732,1.13161,2.552538,3.123716
PLEKHA5,3.1005952999999997,7.77664,2.592574204,2.8688700000000003,5.15655010199054,4.774218299999999,6.029702199999999,13.999518300000002
PLEKHA6,1.1392326000000002,5.44863,6.902678000000001,0.7157297,0.350555,0.015027500000000001,0.9531536,2.105994
PLEKHA7,2.3920653800000005,1.9856974000000003,1.1960012,2.3705553,0.46066950000000007,0.79834600019444,1.5777182,4.525867000000001
PLEKHA8,0.9842259000000001,1.0652941,1.1323839999999998,0.5765955005761829,1.076110169446,1.4996939999999999,1.44693479,1.31499600106463
PLEKHB2,1.750264,2.9770019999999997,3.5068452,3.1790236999999997,2.3459128,0.8913441200000001,1.7181937999999999,3.2905544
PLEKHF2,0.746682,2.1906,4.13621,0.645108,1.21185,0.322006,2.2731057999999997,1.8389
PLEKHG1,0.401512,0.930218,0.833466,0.38087099999999996,1.786584,2.018789,1.0022818,0.69719
PLEKHG2,0.7389978999999999,1.6729830136063,1.9867799000000002,0.6674994999999999,2.62507330046352,2.734451,1.4949226999999998,1.96084575358
PLEKHH1,5.304642600226898,10.747508,12.964256129999999,9.5582677,4.549159700000001,3.7503080000000004,8.120368199999998,10.354156900000001
PLEKHH2,0.5878017,0.4083877,0.7771283,0.3849325,0.6242909999999999,1.0971710000000001,0.6565352,1.23067
PLEKHH3,0.25136759000000003,1.8760793999999998,3.2015266,0.3722331,1.149411762591,0.97641,0.5614458999999999,1.1277602999999998
PLEKHJ1,1.0454819999999998,3.939603,4.989138999999999,1.3091268999999999,3.4083639,0.3343355,1.7701915072290402,2.0035417000000004
PLEKHM1P1,1.4483107,1.9701974,2.5418261999999996,1.7056623,2.3653367,4.2801422,2.5153497,4.6387409
PLEKHM2,0.7144973,1.4697079999999998,1.1341759999999999,1.147011,1.7912624000000001,1.6899100000000002,1.976139,2.111072
PLEKHM3,0.462929,0.8247664,1.5226255999999998,0.8875259999999999,1.2387069999999998,0.472689,1.3790100099999998,1.831952
PLEKHO1,0.6998560999999999,1.108131,0.7129571,0.49874640000000003,1.8487843000000002,0.9158166,1.2897028999999998,1.1346712
PLEKHS1,1.5976462,0.947785,0.8186458999999999,1.0943507419999998,0.14657612478,0.562144,0.7055527,0.2948629
PLG,0.35351609999999994,0.5808019999999999,1.080121,0.29600803,0.6794720999999999,0.6147787,0.672973,1.1265015
PLGLB1,0.81684781,2.010144,2.9999904,2.6712901,1.619421,1.128374,2.0825199999999997,2.9032557
PLGRKT,1.4155854,0.8820040000000001,1.3687589999999998,1.8960197000000003,2.0531383999999995,0.7175087,1.4244139,2.7088711000000005
PLIN2,1.0775928,3.3847411000000003,2.2725570000000004,1.3749991,2.630818,1.2250897,1.5599841,2.817778
PLIN3,0.1462587,2.701393014,1.5290534,1.13006216,0.88240400041784,0.236999,0.7042576,0.8642503
PLIN5,0.4658669,0.3070542,1.0303995,2.3914229000000002,0.6242601999999999,0.235634,1.2714926,0.804465
PLK1,1.0671641,1.943696,0.9084850999999999,0.4420987,1.1531088526,1.0704544,0.44586169999999997,0.960308838
PLK2,2.823391,9.669569000000001,4.3595268,1.7621642999999998,12.8782751,4.329165700000001,9.829182999999999,19.959832000000002
PLK4,1.1438875999999998,10.1844417751,0.5812421,0.9015731011195001,2.0436792209,0.508269,0.8605709425471,2.19848374886
PLLP,0.94411,0.8759870000000001,1.4193790000000002,0.7765960000000001,0.70611658,0.26460453,0.807364,0.8906643000000001
PLOD1,0.881748,14.072923,6.756874700000001,5.084585199999999,4.771666000000001,1.8997710000000003,4.0133589999999995,6.4914700000000005
PLOD2,8.423437,5.528656070000001,20.738138999999997,0.8532993,5.5293659,16.083485300390468,16.416686,20.84585
PLOD3,4.3355589,4.345197,4.890374100000001,4.6697375,4.036515399999999,1.737085,3.1049540999999996,5.8885372999999985
PLP2,12.2514,4.283930000000001,5.80785,13.14001,17.49996,1.0886200000000001,3.873614,4.2083200000000005
PLPBP,2.6864394999999996,5.196810999999999,7.6556226999999994,1.3667818999999999,1.3415329999999999,0.7927439999999999,3.270191,2.3702739
PLPP1,57.0067817,49.735946,459.19291799999996,20.349075399999997,109.11066400000001,13.570416100000001,22.609423999999997,118.59346910000001
PLPP2,0.16081099999999998,1.204053,5.810587,3.4633333599999996,0.3893299,0.1984559,1.7178528,0.5856927999999999
